,skill_id,preq
92411,395980,55629
92412,417488,56360
92413,419728,56388
92414,303426,54457
92415,255887,777
92416,418901,318346
92417,414123,313438
92418,58344,287628
92419,740,247551
92420,37480,318068
92421,54768,318074
92422,65011,328039
92423,63307,284621
92424,73062,287582
92425,292513,333645
92426,292510,284625
92427,396505,274720
92428,292506,274721
92429,292515,275154
92430,292508,274031
92431,292507,346650
92432,228483,242693
92433,228456,313804
92434,292504,227027
92435,68519,255310
92436,429966,290595
92437,429996,295493
92438,429984,54600
92439,429975,54850
92440,430002,56872
92441,429744,56880
92442,430007,13799
92443,429741,56951
92444,429993,255995
92445,429987,317993
92446,429991,318008
92447,438020,278468
92448,439664,278449
92449,50174,323854
92450,2903,256462
92451,2961,317994
92452,3221,284538
92453,3293,54595
92454,2884,307263
92455,3387,302288
92456,3451,331705
92457,3431,303005
92458,3095,70189
92459,3214,350103
92460,3780,360513
92461,3217,357234
92462,3868,361096
92463,3256,348341
92464,3330,346365
92465,3923,350123
92466,4035,262765
92467,3309,256005
92468,3242,323764
92469,3548,72065
92470,3475,348400
92471,3900,267800
92472,3761,159930
92473,4126,276190
92474,2971,276200
92475,3664,348405
92476,3902,350565
92477,4588,333912
92478,3986,247650
92479,3270,277352
92480,237237,160047
92481,233792,255631
92482,231450,350818
92483,149663,361276
92484,231450,236391
92485,58265,348355
92486,32195,358350
92487,78220,267771
92488,65035,313133
92489,78031,284522
92490,176995,259562
92491,253449,255689
92492,228726,104329
92493,253363,260512
92494,253661,251189
92495,164500,211869
92496,156953,211855
92497,171248,211857
92498,54901,211883
92499,56366,211856
92500,56366,260497
92501,56366,211850
92502,287891,252087
92503,287849,211873
92504,105735,211878
92505,231500,252085
92506,236843,211859
92507,58387,210756
92508,240271,210747
92509,153661,250038
92510,85891,251435
92511,179580,313073
92512,226989,276216
92513,229113,323855
92514,88257,255602
92515,236422,350061
92516,105808,255627
92517,105735,5513
92518,255000,5517
92519,254929,5515
92520,88257,5528
92521,290706,5530
92522,58276,5531
92523,3524,5556
92524,264100,5562
92525,54069,5566
92526,159235,4150
92527,215917,4958
92528,220372,8882
92529,290769,8897
92530,290764,8606
92531,302442,8575
92532,112959,8943
92533,64540,8880
92534,263688,9096
92535,287617,8097
92536,246387,8770
92537,246391,9176
92538,149216,9186
92539,158912,9144
92540,149663,8701
92541,233781,9290
92542,290671,7646
92543,290661,9376
92544,4477,9402
92545,3055,9105
92546,3710,9283
92547,4812,6247
92548,3250,9448
92549,4664,9452
92550,3273,4261
92551,3721,9756
92552,4731,9829
92553,1111,9838
92554,4958,7979
92555,4167,9898
92556,3239,9961
92557,921,4123
92558,4426,3676
92559,253661,5065
92560,252848,5634
92561,228726,5635
92562,254159,3927
92563,252311,4582
92564,101802,9986
92565,128852,10000
92566,16879,10056
92567,101685,9866
92568,159791,6648
92569,161519,10093
92570,49097,10174
92571,253772,7316
92572,31505,10409
92573,111857,10413
92574,318020,6479
92575,287805,10453
92576,274735,9854
92577,290609,10242
92578,290649,10515
92579,290637,10528
92580,319709,10543
92581,290613,4661
92582,290680,5240
92583,290702,5674
92584,290689,5629
92585,290659,4897
92586,290603,5686
92587,266089,5682
92588,217892,5545
92589,255311,131600
92590,277010,350949
92591,255309,346952
92592,267427,350880
92593,163577,265814
92594,273998,346954
92595,297860,276224
92596,221472,131583
92597,287713,273928
92598,290944,323810
92599,211856,346945
92600,251363,321774
92601,263671,318359
92602,258012,333856
92603,300902,251841
92604,269457,295833
92605,290945,275198
92606,85015,324083
92607,255509,318370
92608,255503,355018
92609,221468,264111
92610,266081,164622
92611,247645,355321
92612,251189,354012
92613,255501,276470
92614,242702,250666
92615,15160,362469
92616,15534,217946
92617,14327,271767
92618,16897,362240
92619,6223,161802
92620,32243,255606
92621,32281,277731
92622,31333,303319
92623,31217,310613
92624,34484,284712
92625,231457,247665
92626,58265,362645
92627,231459,273694
92628,164515,250831
92629,275905,262112
92630,290942,235800
92631,302749,290102
92632,280648,363032
92633,250039,255304
92634,8851,342788
92635,326496,217918
92636,333648,350866
92637,117974,333632
92638,275912,283985
92639,294747,313810
92640,279412,282533
92641,297109,274190
92642,266519,287658
92643,290592,348421
92644,318002,284539
92645,290690,348368
92646,275906,255958
92647,250052,131592
92648,318058,291287
92649,318018,278172
92650,282565,333913
92651,280657,320502
92652,284744,287675
92653,235637,211874
92654,326497,340526
92655,250038,295819
92656,326481,290647
92657,283987,313088
92658,307490,333842
92659,318024,272565
92660,290599,312745
92661,290645,286175
92662,295467,340652
92663,288619,293654
92664,290943,278048
92665,251435,270215
92666,172623,270056
92667,264525,263086
92668,255497,328779
92669,174826,290614
92670,255689,260056
92671,253363,350030
92672,240271,271846
92673,236843,273829
92674,346954,273852
92675,264103,273834
92676,777,277854
92677,258012,273831
92678,261429,273839
92679,271818,273838
92680,780,277750
92681,283616,250535
92682,287597,273836
92683,253689,277748
92684,323230,273850
92685,323774,269312
92686,255629,361757
92687,303317,277737
92688,344256,363486
92689,68197,343517
92690,68197,164623
92691,57708,273686
92692,185266,359211
92693,227490,272560
92694,238069,272559
92695,286425,328569
92696,55447,264070
92697,55835,312942
92698,51344,331282
92699,55629,313101
92700,50241,235594
92701,54221,295828
92702,36965,313517
92703,54457,326182
92704,317984,6660
92705,317979,54407
92706,318030,15555
92707,318078,35199
92708,269309,13455
92709,323802,31739
92710,265846,350022
92711,270404,269914
92712,235631,160037
92713,70157,358683
92714,256005,282573
92715,292519,331052
92716,262765,278140
92717,292526,57220
92718,236391,57257
92719,219946,57254
92720,219946,57525
92721,189847,57528
92722,105808,57537
92723,228115,54188
92724,251189,54795
92725,255689,56169
92726,251435,55266
92727,3345,55893
92728,3316,57818
92729,4669,57690
92730,4580,57925
92731,4063,260468
92732,3438,235797
92733,3997,242594
92734,5963,265843
92735,7541,235779
92736,6679,358769
92737,6250,313098
92738,326669,278448
92739,287610,313453
92740,318050,300685
92741,265838,287660
92742,265831,303317
92743,265836,340561
92744,255302,340113
92745,265845,313087
92746,265806,265828
92747,326522,290627
92748,265829,295405
92749,250048,331266
92750,56164,326513
92751,54648,265855
92752,54600,313802
92753,54643,160635
92754,35199,351014
92755,55266,331049
92756,55893,335531
92757,54633,265842
92758,48931,255928
92759,50216,287646
92760,44365,313122
92761,338809,300699
92762,131606,72111
92763,242693,250655
92764,340561,270239
92765,311528,313498
92766,275200,160646
92767,270409,320737
92768,262758,300048
92769,293150,228474
92770,250041,228444
92771,290621,228429
92772,313504,228569
92773,348408,361847
92774,285706,274005
92775,275154,333642
92776,271768,231817
92777,278269,324072
92778,256013,358809
92779,255995,54633
92780,159930,357230
92781,348413,228476
92782,360513,228556
92783,287658,228497
92784,350689,292509
92785,228525,228502
92786,228585,275213
92787,358525,300691
92788,267771,300685
92789,265853,300693
92790,313098,332795
92791,265837,274722
92792,377588,265837
92793,290349,352752
92794,290663,164602
92795,263675,286504
92796,235638,286496
92797,226620,259663
92798,313089,59812
92799,282556,160039
92800,131576,8851
92801,313804,356393
92802,3996,303429
92803,4001,259469
92804,3970,299561
92805,4000,303436
92806,3980,259619
92807,3993,259501
92808,3999,303281
92809,5065,377836
92810,3619,373041
92811,4150,261416
92812,3666,286490
92813,3936,259665
92814,5196,279435
92815,3525,303431
92816,5240,303438
92817,5725,262874
92818,255899,253772
92819,382073,238069
92820,307769,240876
92821,307755,252284
92822,307764,252295
92823,307760,252293
92824,324083,252300
92825,274156,252296
92826,262754,252286
92827,300685,255406
92828,228563,255512
92829,300683,263486
92830,228588,263546
92831,300680,210743
92832,372577,221472
92833,228483,255309
92834,278448,263776
92835,228576,160031
92836,363486,377859
92837,303283,242485
92838,303308,303275
92839,296760,379978
92840,265828,318046
92841,287675,303036
92842,305621,275225
92843,334213,313811
92844,255308,275181
92845,228533,278461
92846,252944,271851
92847,341839,275186
92848,312956,335760
92849,305589,335759
92850,10515,313086
92851,14029,284627
92852,11817,275171
92853,6223,284631
92854,14208,250670
92855,253772,274024
92856,210743,361280
92857,255307,159995
92858,242485,260469
92859,286534,357246
92860,286540,365930
92861,286541,374703
92862,286527,277828
92863,286490,277852
92864,286514,270405
92865,277135,247558
92866,277150,277861
92867,303427,364248
92868,286531,277726
92869,274721,235769
92870,377890,236458
92871,160646,341786
92872,397850,348353
92873,397835,277740
92874,398196,255598
92875,395450,250525
92876,70181,361631
92877,398197,277749
92878,398206,275155
92879,290102,277739
92880,131599,344766
92881,228581,380887
92882,228555,366450
92883,376367,276362
92884,361840,228539
92885,299627,261317
92886,395970,381012
92887,394775,361724
92888,394807,376354
92889,394792,228520
92890,394786,366430
92891,395961,234231
92892,377992,255782
92893,14383,376379
92894,14357,255781
92895,14172,372663
92896,14116,350590
92897,14584,366429
92898,14174,255759
92899,14151,235589
92900,14693,366458
92901,14140,255790
92902,14361,255764
92903,14380,255761
92904,14321,293954
92905,14181,255834
92906,228592,255839
92907,228506,380468
92908,228519,255789
92909,228574,380389
92910,228568,262450
92911,228516,255815
92912,228509,255806
92913,228529,255849
92914,358537,277976
92915,228561,377588
92916,303437,280387
92917,378107,377588
92918,376380,293740
92919,286486,377588
92920,396553,344744
92921,242422,293740
92922,394695,280356
92923,242419,271131
92924,394722,271130
92925,288599,271132
92926,376265,163419
92927,376290,271128
92928,394681,372379
92929,398736,255815
92930,394686,255764
92931,394708,255846
92932,300699,380453
92933,265855,300087
92934,283245,163437
92935,283235,271138
92936,283237,271145
92937,283249,163436
92938,283246,372524
92939,283241,271142
92940,153049,271140
92941,277737,255773
92942,228589,271144
92943,398366,255785
92944,397150,271137
92945,420177,255828
92946,228458,271134
92947,419166,255807
92948,420768,255837
92949,417012,255769
92950,411085,255812
92951,403802,381514
92952,409825,277742
92953,399981,344738
92954,424183,255762
92955,396943,255813
92956,286542,377992
92957,418252,255783
92958,412775,380454
92959,228426,255877
92960,420994,255790
92961,14379,379700
92962,14302,255774
92963,14303,260053
92964,14206,255787
92965,14189,255779
92966,14029,5703
92967,14217,5717
92968,14229,5725
92969,14223,5727
92970,14226,5585
92971,15072,5744
92972,395984,5746
92973,372305,5651
92974,396942,5825
92975,391570,5781
92976,366567,5849
92977,232261,3221
92978,228593,10919
92979,228579,10991
92980,228553,11029
92981,228554,11104
92982,395773,11176
92983,399348,11252
92984,228543,11037
92985,407208,11354
92986,394815,11455
92987,153910,11483
92988,153939,11628
92989,207193,11800
92990,153938,11807
92991,408109,12406
92992,398186,12202
92993,228445,11990
92994,391535,12522
92995,370826,12623
92996,419883,12628
92997,419321,12672
92998,412155,12671
92999,406911,12834
93000,419816,6748
93001,261426,12278
93002,228527,13043
93003,228451,13063
93004,286645,13060
93005,397193,13227
93006,406428,13231
93007,396340,13232
93008,411471,13247
93009,396559,13265
93010,421583,13380
93011,395739,12914
93012,396354,13416
93013,422611,3130
93014,422511,13323
93015,420969,13467
93016,292514,11197
93017,406434,13614
93018,397838,13799
93019,376940,14029
93020,14272,9836
93021,11258,14076
93022,14124,13126
93023,13380,14127
93024,228486,13380
93025,228486,14124
93026,228472,14167
93027,300556,14180
93028,419760,11817
93029,412736,14057
93030,430022,14190
93031,429992,255899
93032,429997,351071
93033,429977,277718
93034,429971,149690
93035,429980,360660
93036,429745,305589
93037,305589,305589
93038,278460,378219
93039,303440,37758
93040,394728,259448
93041,395444,347599
93042,374754,307301
93043,395980,344183
93044,417488,255840
93045,419728,344183
93046,303426,255853
93047,255887,344200
93048,418901,380298
93049,414123,366433
93050,58344,344200
93051,740,380298
93052,37480,382671
93053,54768,353788
93054,65011,353788
93055,63307,353788
93056,73062,307237
93057,292513,353788
93058,292510,207225
93059,396505,344742
93060,292506,344192
93061,292515,344192
93062,292508,349683
93063,292507,368802
93064,228483,305971
93065,228456,228568
93066,292504,362641
93067,68519,277747
93068,429966,286978
93069,429996,321570
93070,429984,278173
93071,429975,277862
93072,430002,383373
93073,429744,348408
93074,430007,274181
93075,429741,262754
93076,429993,290621
93077,429987,350070
93078,429991,348819
93079,438020,346061
93080,439664,287213
93081,50174,288445
93082,3095,275865
93083,2903,348413
93084,2961,363445
93085,3221,161813
93086,2884,273676
93087,3387,358222
93088,3451,59978
93089,3265,289589
93090,3001,300571
93091,3309,359072
93092,3214,358432
93093,3217,228552
93094,4035,278462
93095,3548,228447
93096,3710,303299
93097,3055,228448
93098,3084,228435
93099,3868,228420
93100,3431,228428
93101,231450,228454
93102,237237,286965
93103,244715,228493
93104,231450,242604
93105,149663,228496
93106,233792,255308
93107,105808,311534
93108,105808,276213
93109,245884,303008
93110,72406,275090
93111,77598,303015
93112,54920,352760
93113,244861,263094
93114,176995,269700
93115,233792,364195
93116,245585,259474
93117,236422,364735
93118,228726,228558
93119,253661,277158
93120,6223,373503
93121,156953,72135
93122,171248,277177
93123,71145,269419
93124,255309,228482
93125,105735,228450
93126,231500,361840
93127,236509,352775
93128,236843,352800
93129,58387,275150
93130,240271,352783
93131,236422,297074
93132,179580,263099
93133,226989,254569
93134,59260,358807
93135,229113,250045
93136,88257,363472
93137,59260,342712
93138,56805,357664
93139,228115,344279
93140,68197,364380
93141,290942,273837
93142,290945,313328
93143,290964,247554
93144,290950,257148
93145,99088,228486
93146,15978,228478
93147,101802,228483
93148,58276,228529
93149,3524,228550
93150,90068,228574
93151,56366,228585
93152,175900,228554
93153,159235,228517
93154,157259,228590
93155,255992,275095
93156,256000,228491
93157,255977,228506
93158,290764,228576
93159,113531,228525
93160,84035,228592
93161,125606,228563
93162,54188,228512
93163,294747,228519
93164,287849,232261
93165,149216,228577
93166,189847,228509
93167,233984,228538
93168,158912,228586
93169,149663,153652
93170,233781,228535
93171,256012,228573
93172,3900,228564
93173,3475,228533
93174,4664,228501
93175,4126,247652
93176,3256,228588
93177,3242,228523
93178,3330,228516
93179,3250,228562
93180,4958,164594
93181,5196,247653
93182,227490,228543
93183,220372,267792
93184,253661,270415
93185,253363,295504
93186,252848,271269
93187,220372,302827
93188,251189,296740
93189,236843,277585
93190,188503,334213
93191,151450,309824
93192,87747,300552
93193,159791,358537
93194,161519,228567
93195,260486,366218
93196,49097,366221
93197,253772,228430
93198,7510,357209
93199,115237,277867
93200,64540,349779
93201,144076,160988
93202,111857,275828
93203,294002,324281
93204,255979,391353
93205,255945,153921
93206,255933,300092
93207,307755,358808
93208,307769,286516
93209,269457,320603
93210,307770,299547
93211,255950,278466
93212,174826,377845
93213,290671,376024
93214,307764,286485
93215,255932,269313
93216,217892,60058
93217,294641,160603
93218,226620,328110
93219,300854,255755
93220,323774,250712
93221,313455,380296
93222,289706,322963
93223,297860,382073
93224,264103,255774
93225,290694,255773
93226,247034,255751
93227,255946,255751
93228,300902,366540
93229,49097,255748
93230,64296,255748
93231,255689,255777
93232,256940,242596
93233,16834,255838
93234,6223,255887
93235,16834,313502
93236,22437,228445
93237,31217,228453
93238,31333,228441
93239,33102,369655
93240,307761,228468
93241,250039,371851
93242,256029,378226
93243,295415,260008
93244,290949,362034
93245,290939,360693
93246,290661,262054
93247,232780,320737
93248,75241,305576
93249,255938,255887
93250,255503,255763
93251,277852,255791
93252,290943,255796
93253,256006,255796
93254,256019,255796
93255,290769,255796
93256,294683,255796
93257,290944,255796
93258,256031,255796
93259,256026,255858
93260,290680,255792
93261,275912,255792
93262,256025,380469
93263,255923,255765
93264,285952,380296
93265,251435,312956
93266,259531,228484
93267,259561,299541
93268,259562,303280
93269,255497,276033
93270,221468,228480
93271,246394,377053
93272,255927,256467
93273,88257,227386
93274,240271,228431
93275,253363,59752
93276,189847,376940
93277,101685,376329
93278,242702,303440
93279,277010,303446
93280,258012,278444
93281,255928,369655
93282,255998,292505
93283,267427,318627
93284,268564,283974
93285,246391,283984
93286,323230,283982
93287,313088,283989
93288,344207,372157
93289,271768,352813
93290,271817,228437
93291,303317,228468
93292,313089,372299
93293,326472,305576
93294,286514,305576
93295,286492,382913
93296,286496,300709
93297,286504,242701
93298,286509,255885
93299,286490,276221
93300,226928,351086
93301,177481,262057
93302,227490,262064
93303,68197,255797
93304,313504,259510
93305,286531,377045
93306,250048,380296
93307,274183,372305
93308,286425,262056
93309,288631,280377
93310,13455,259460
93311,54221,37758
93312,54648,381478
93313,55447,372664
93314,55629,344730
93315,56009,395778
93316,51344,394608
93317,54457,395773
93318,295316,397045
93319,295309,397042
93320,295359,397329
93321,295344,397311
93322,270054,397052
93323,287062,14116
93324,300691,14199
93325,286534,14140
93326,286552,14197
93327,286540,6223
93328,286535,14172
93329,286550,14173
93330,286545,14291
93331,286551,14272
93332,348369,14325
93333,361555,14327
93334,250669,14355
93335,219946,14174
93336,55270,14368
93337,219946,14355
93338,255689,14321
93339,251189,14431
93340,251435,14444
93341,2971,14500
93342,3996,14511
93343,3980,14520
93344,3970,14526
93345,3993,14528
93346,4001,14208
93347,3997,14581
93348,4731,11258
93349,3239,14671
93350,921,14651
93351,3986,14584
93352,3270,14689
93353,3345,14383
93354,3902,14693
93355,4580,14151
93356,4426,14696
93357,4669,14541
93358,8000,14770
93359,256043,14798
93360,255997,14592
93361,347226,14818
93362,347441,14829
93363,256022,14764
93364,273694,14271
93365,273676,14842
93366,273678,303434
93367,250655,380069
93368,273682,277144
93369,273687,368422
93370,273680,379953
93371,273696,358211
93372,273684,376254
93373,273692,377890
93374,273683,344851
93375,255965,255797
93376,255935,344843
93377,250052,356324
93378,250038,377844
93379,326487,275845
93380,326484,344753
93381,255302,286486
93382,54600,255838
93383,55835,372672
93384,55893,366459
93385,36965,255771
93386,56164,255791
93387,54633,255808
93388,35199,376387
93389,50216,376380
93390,48931,322968
93391,51287,375131
93392,349667,376290
93393,313453,253011
93394,343891,374830
93395,286501,277150
93396,270062,312917
93397,341809,380401
93398,262744,255841
93399,231817,255886
93400,292526,351076
93401,299209,395746
93402,340561,396568
93403,262758,396575
93404,276215,372667
93405,327826,348820
93406,313469,396346
93407,333822,277166
93408,159930,396354
93409,274005,396947
93410,299701,397850
93411,283990,392076
93412,262765,262055
93413,286883,393072
93414,347224,70181
93415,256053,393092
93416,357664,283259
93417,300699,395974
93418,324083,393071
93419,287063,394784
93420,287064,361851
93421,287044,255825
93422,287046,286639
93423,287049,396943
93424,300544,398977
93425,300556,396159
93426,300555,300094
93427,278448,242475
93428,300553,369027
93429,300560,286535
93430,300550,299636
93431,300546,358754
93432,300554,374826
93433,363486,361861
93434,335669,228458
93435,300682,370602
93436,300669,324045
93437,372576,250512
93438,303308,277132
93439,265845,160620
93440,265838,358525
93441,320597,375415
93442,235594,372668
93443,265831,228451
93444,274178,350689
93445,235638,259503
93446,274192,277154
93447,274182,361443
93448,274172,364657
93449,274186,277135
93450,274181,344868
93451,274184,300052
93452,265829,300051
93453,286880,228555
93454,250041,63716
93455,256049,228436
93456,270777,358765
93457,286486,164621
93458,286879,300933
93459,286884,160045
93460,293147,271867
93461,255960,286526
93462,286485,286514
93463,255973,286513
93464,305621,286533
93465,332929,286541
93466,313509,286540
93467,255632,259457
93468,292519,286552
93469,273690,286547
93470,313804,286544
93471,267771,286542
93472,292518,286532
93473,5065,286531
93474,3619,286538
93475,5437,259710
93476,3316,228479
93477,4150,228479
93478,4167,228443
93479,3936,286492
93480,4000,286488
93481,3721,286523
93482,3999,286506
93483,3666,286501
93484,3525,356310
93485,382073,255834
93486,290645,255869
93487,256041,380397
93488,354004,380389
93489,256010,293954
93490,286780,255826
93491,256052,300058
93492,286783,380469
93493,344198,255885
93494,344185,255750
93495,256008,252974
93496,270412,378044
93497,344199,376427
93498,286887,344761
93499,286885,366540
93500,318050,286539
93501,265836,286555
93502,334216,286495
93503,288619,351090
93504,288406,380468
93505,296760,344727
93506,323777,286524
93507,286886,286489
93508,343645,271874
93509,274728,255771
93510,334213,255841
93511,360513,255878
93512,335671,255784
93513,287067,255769
93514,287110,255870
93515,287076,255883
93516,252319,376412
93517,361748,255788
93518,361756,255783
93519,287106,255846
93520,361888,398976
93521,305008,395752
93522,264100,397760
93523,313464,368058
93524,326497,399146
93525,255311,341699
93526,340526,250692
93527,256015,324056
93528,274175,320732
93529,265806,255847
93530,149719,280356
93531,299690,255876
93532,255942,255761
93533,255958,255886
93534,255991,255767
93535,278330,255869
93536,299684,255808
93537,256023,255844
93538,286488,255844
93539,375147,255759
93540,286952,280358
93541,312956,255849
93542,363714,255820
93543,363714,255798
93544,14029,255798
93545,6223,255811
93546,11258,255787
93547,14359,255772
93548,14321,255787
93549,344830,255787
93550,242485,255820
93551,322963,344751
93552,322980,255768
93553,322972,252975
93554,277150,255811
93555,303276,255819
93556,286946,381514
93557,303451,255809
93558,303299,255809
93559,303298,255828
93560,273686,260051
93561,255598,255779
93562,278044,255854
93563,273685,278274
93564,255571,260052
93565,300683,255854
93566,278468,255877
93567,376412,262483
93568,160646,255854
93569,399510,270116
93570,394719,292504
93571,299653,292514
93572,326481,292508
93573,358202,396505
93574,292521,398205
93575,363032,292510
93576,292527,292507
93577,292528,292515
93578,292517,292505
93579,292522,255823
93580,347599,255823
93581,278455,255758
93582,290102,256018
93583,278467,280384
93584,363445,300059
93585,148228,380397
93586,368802,255807
93587,303440,262473
93588,274156,280371
93589,274156,361728
93590,274156,255757
93591,382065,255749
93592,13799,255784
93593,14383,255782
93594,14208,262499
93595,14116,255752
93596,14584,255780
93597,14357,255859
93598,14172,380296
93599,14174,260054
93600,14173,260054
93601,14151,280368
93602,286513,255781
93603,362517,262445
93604,369655,398206
93605,286524,398207
93606,360702,395340
93607,303281,391663
93608,300547,292509
93609,300551,397252
93610,300549,394797
93611,363688,286650
93612,396545,398192
93613,363706,399896
93614,300562,391570
93615,363736,382221
93616,300673,274210
93617,300552,361335
93618,363712,377588
93619,227384,271258
93620,287215,397018
93621,286643,402036
93622,313440,402002
93623,339307,397013
93624,373035,361265
93625,363696,323476
93626,286936,228460
93627,361879,228486
93628,287100,361266
93629,255514,261411
93630,153939,228457
93631,377046,228438
93632,361883,275169
93633,363734,153049
93634,286923,361335
93635,303275,207218
93636,14693,309848
93637,14361,309881
93638,14379,265217
93639,14380,228472
93640,15160,228549
93641,14189,373501
93642,14302,300556
93643,14303,153648
93644,14206,366749
93645,15592,306760
93646,14029,361789
93647,397444,309898
93648,300552,309866
93649,380453,361745
93650,399927,309880
93651,249964,228581
93652,242422,228593
93653,394681,228579
93654,394694,395988
93655,394692,397052
93656,394682,397042
93657,394708,395956
93658,394685,397054
93659,394687,397193
93660,300551,397515
93661,300555,397176
93662,300556,397198
93663,300554,397195
93664,228584,397050
93665,300549,286522
93666,299661,395451
93667,207193,309830
93668,295306,382280
93669,286720,390073
93670,344200,309834
93671,287213,309906
93672,287203,309824
93673,261426,309889
93674,365400,309872
93675,399825,309841
93676,394815,309904
93677,394695,373095
93678,303419,309911
93679,14272,382285
93680,11817,228553
93681,15534,397175
93682,15689,397186
93683,15072,397757
93684,14124,393099
93685,13380,397261
93686,14327,396570
93687,14181,396548
93688,361847,262755
93689,305034,396552
93690,363727,397848
93691,363697,397834
93692,172623,396559
93693,288445,396546
93694,376940,395961
93695,412736,303419
93696,277737,376025
93697,255899,227387
93698,372576,345197
93699,372577,376494
93700,372577,274094
93701,361740,395323
93702,394684,394792
93703,58344,396308
93704,37480,333822
93705,54768,283241
93706,65035,283224
93707,65011,283246
93708,65358,394681
93709,63307,394728
93710,57925,396802
93711,275180,255430
93712,394716,394786
93713,394728,397056
93714,394715,397056
93715,394718,395456
93716,394722,326478
93717,394720,350895
93718,392067,395982
93719,429568,228527
93720,429741,395713
93721,380565,228465
93722,380568,395957
93723,429745,377921
93724,437770,368473
93725,438084,160005
93726,439664,376436
93727,438079,378276
93728,3095,376485
93729,2903,366431
93730,2961,376419
93731,3221,366438
93732,2884,322978
93733,3387,366437
93734,3451,357228
93735,3265,14856
93736,3001,14863
93737,3309,14181
93738,3214,14577
93739,3217,14903
93740,4035,15001
93741,3548,14983
93742,3710,14188
93743,3055,14380
93744,3084,15029
93745,3868,15035
93746,3431,15088
93747,231450,14229
93748,237237,14217
93749,244715,14223
93750,231450,14379
93751,149663,14226
93752,233792,15101
93753,105808,15100
93754,105808,15151
93755,245884,15177
93756,72406,15078
93757,77598,14361
93758,54920,14189
93759,244861,14206
93760,176995,14303
93761,233792,14302
93762,245585,15195
93763,236422,15072
93764,228726,15228
93765,253661,15193
93766,6223,304959
93767,156953,366427
93768,171248,358779
93769,71145,376486
93770,255309,379744
93771,105735,366456
93772,231500,163434
93773,236509,379883
93774,236843,378107
93775,58387,376275
93776,240271,306208
93777,236422,361863
93778,179580,312031
93779,226989,149690
93780,59260,392503
93781,229113,402470
93782,88257,266468
93783,59260,395978
93784,56805,402607
93785,228115,266477
93786,68197,366567
93787,290942,397153
93788,290945,400621
93789,290964,305961
93790,290950,403013
93791,99088,395995
93792,15978,275212
93793,101802,392099
93794,58276,398472
93795,3524,228511
93796,90068,228449
93797,56366,309963
93798,175900,309863
93799,159235,309864
93800,157259,309880
93801,255992,309848
93802,256000,309851
93803,255977,309851
93804,290764,309866
93805,113531,309864
93806,84035,382065
93807,125606,309881
93808,54188,309862
93809,294747,309863
93810,287849,309862
93811,149216,309928
93812,189847,309860
93813,233984,309868
93814,158912,309831
93815,149663,228584
93816,233781,309820
93817,256012,299652
93818,3900,309838
93819,3475,309838
93820,4664,309928
93821,4126,207247
93822,3256,382279
93823,3242,149689
93824,3330,149702
93825,3250,309833
93826,4958,382279
93827,5196,149719
93828,227490,309868
93829,220372,309833
93830,253661,309840
93831,253363,149721
93832,252848,309893
93833,220372,309842
93834,251189,309888
93835,236843,309855
93836,188503,366752
93837,151450,228526
93838,87747,228571
93839,159791,159996
93840,161519,361843
93841,260486,300046
93842,49097,370431
93843,253772,255303
93844,7510,72137
93845,115237,402041
93846,64540,406316
93847,144076,410404
93848,111857,394815
93849,294002,382885
93850,255979,394775
93851,255945,407901
93852,255933,228500
93853,307755,410530
93854,307769,411074
93855,269457,407157
93856,307770,395450
93857,255950,397147
93858,174826,395458
93859,290671,348919
93860,307764,70178
93861,255932,70177
93862,217892,70149
93863,294641,70180
93864,226620,70143
93865,300854,70179
93866,323774,408086
93867,313455,407202
93868,289706,397441
93869,297860,398111
93870,264103,398109
93871,290694,396942
93872,247034,394682
93873,255946,394686
93874,300902,398188
93875,49097,398196
93876,64296,397015
93877,255689,398210
93878,256940,398212
93879,16834,398197
93880,6223,399341
93881,16834,398186
93882,22437,361839
93883,31217,300056
93884,31333,354987
93885,33102,398198
93886,307761,398213
93887,250039,398215
93888,256029,269312
93889,295415,408109
93890,290949,413747
93891,290939,398641
93892,290661,397156
93893,232780,395965
93894,75241,409221
93895,255938,412431
93896,255503,412625
93897,277852,412284
93898,290943,398366
93899,256006,374754
93900,256019,412096
93901,290769,395739
93902,294683,409824
93903,290944,342528
93904,256031,414736
93905,256026,228464
93906,290680,395980
93907,275912,394633
93908,256025,395955
93909,255923,415020
93910,285952,417488
93911,251435,391547
93912,259531,417764
93913,259561,403667
93914,259562,410384
93915,255497,228531
93916,221468,414500
93917,246394,406434
93918,255927,415980
93919,88257,417732
93920,240271,418037
93921,253363,417953
93922,189847,392498
93923,101685,391610
93924,242702,286499
93925,277010,259467
93926,258012,286498
93927,255928,344866
93928,255998,391602
93929,267427,397150
93930,268564,399981
93931,246391,354987
93932,323230,411200
93933,313088,415472
93934,344207,228551
93935,271768,415481
93936,271817,411085
93937,303317,228481
93938,313089,369022
93939,326472,300085
93940,286514,413538
93941,286492,415946
93942,286496,396342
93943,286504,370826
93944,286509,415520
93945,286490,400248
93946,226928,416438
93947,177481,392485
93948,227490,416007
93949,68197,263145
93950,313504,416651
93951,286531,391615
93952,250048,403802
93953,274183,419472
93954,286425,55270
93955,288631,419321
93956,13455,255869
93957,54221,404085
93958,54648,410266
93959,55447,416697
93960,55629,417271
93961,56009,393102
93962,51344,391535
93963,54457,414964
93964,295316,419837
93965,295309,392770
